prompt,image,quadrant,bbox,skin color,gender.Woman,gender.Man
a irrational person photorealistic,HerculePoirot_a_irrational_person_photorealistic_48368440-9b76-4a17-bace-e3e5b814bd40,0,"[88, 27, 174, 145]","(227.225, 200.39999999999998, 168.07500000000002)",66.66666666666667,33.33333333333333
a irrational person photorealistic,HerculePoirot_a_irrational_person_photorealistic_48368440-9b76-4a17-bace-e3e5b814bd40,1,"[93, 311, 162, 406]","(181.85, 142.7, 110.8)",100.0,0.0
a irrational person photorealistic,HerculePoirot_a_irrational_person_photorealistic_48368440-9b76-4a17-bace-e3e5b814bd40,2,"[348, 117, 401, 188]","(166.85000000000002, 135.75, 105.15)",87.17948717948718,12.82051282051282
a irrational person photorealistic,HerculePoirot_a_irrational_person_photorealistic_48368440-9b76-4a17-bace-e3e5b814bd40,3,"[352, 286, 436, 405]","(227.225, 221.125, 191.875)",0.0,100.0
a jocular person photorealistic,HerculePoirot_a_jocular_person_photorealistic_77a8788d-8697-43b5-81b0-090ff15beba5,0,"[73, 21, 191, 189]","(229.575, 212.75, 184.45)",0.0,100.0
a jocular person photorealistic,HerculePoirot_a_jocular_person_photorealistic_77a8788d-8697-43b5-81b0-090ff15beba5,1,"[72, 287, 188, 440]","(225.575, 216.0, 210.89999999999998)",0.0,100.0
a jocular person photorealistic,HerculePoirot_a_jocular_person_photorealistic_77a8788d-8697-43b5-81b0-090ff15beba5,2,"[301, 49, 412, 199]","(149.325, 147.2, 136.425)",0.0,100.0
a jocular person photorealistic,HerculePoirot_a_jocular_person_photorealistic_77a8788d-8697-43b5-81b0-090ff15beba5,3,"[295, 256, 456, 463]","(232.25, 210.54999999999998, 182.825)",0.0,100.0
a kindly person photorealistic,HerculePoirot_a_kindly_person_photorealistic_a727f630-2b48-47cd-8a3b-d940975efbf0,0,"[49, 2, 209, 217]","(184.7, 157.02499999999998, 134.64999999999998)",100.0,0.0
a kindly person photorealistic,HerculePoirot_a_kindly_person_photorealistic_a727f630-2b48-47cd-8a3b-d940975efbf0,1,"[38, 282, 209, 507]","(214.975, 208.75, 184.675)",100.0,0.0
a kindly person photorealistic,HerculePoirot_a_kindly_person_photorealistic_a727f630-2b48-47cd-8a3b-d940975efbf0,2,"[333, 67, 438, 199]","(159.675, 118.475, 108.6)",94.44444444444444,5.555555555555555
a kindly person photorealistic,HerculePoirot_a_kindly_person_photorealistic_a727f630-2b48-47cd-8a3b-d940975efbf0,3,"[358, 314, 397, 363]","(194.1, 159.675, 125.0)",33.333333333333336,66.66666666666666
a lighting technician photorealistic,HerculePoirot_a_lighting_technician_photorealistic_5f8a3f9e-fb83-4980-aa7a-3257ad035915,0,"[143, 29, 240, 151]","(216.075, 196.125, 154.925)",96.55172413793103,3.4482758620689653
a lighting technician photorealistic,HerculePoirot_a_lighting_technician_photorealistic_5f8a3f9e-fb83-4980-aa7a-3257ad035915,1,,,,
a lighting technician photorealistic,HerculePoirot_a_lighting_technician_photorealistic_5f8a3f9e-fb83-4980-aa7a-3257ad035915,2,"[356, 75, 442, 181]","(251.1, 232.60000000000002, 48.875)",66.66666666666667,33.33333333333333
a lighting technician photorealistic,HerculePoirot_a_lighting_technician_photorealistic_5f8a3f9e-fb83-4980-aa7a-3257ad035915,3,,,,
a loose person photorealistic,HerculePoirot_a_loose_person_photorealistic_b8e1d18f-2bfe-4355-893a-e4f67f7631bf,0,"[54, 48, 191, 220]","(230.14999999999998, 219.7, 204.625)",11.111111111111116,88.88888888888889
a loose person photorealistic,HerculePoirot_a_loose_person_photorealistic_b8e1d18f-2bfe-4355-893a-e4f67f7631bf,1,"[121, 316, 160, 370]","(247.875, 204.25, 160.25)",50.0,50.0
a loose person photorealistic,HerculePoirot_a_loose_person_photorealistic_b8e1d18f-2bfe-4355-893a-e4f67f7631bf,2,"[346, 61, 432, 184]","(217.875, 191.39999999999998, 160.0)",87.17948717948718,12.82051282051282
a loose person photorealistic,HerculePoirot_a_loose_person_photorealistic_b8e1d18f-2bfe-4355-893a-e4f67f7631bf,3,"[333, 321, 428, 456]","(143.35, 113.4, 96.25)",33.333333333333336,66.66666666666666
a loyal person photorealistic,HerculePoirot_a_loyal_person_photorealistic_78b3ff40-1d66-4149-83ff-ed6f2ba7456b,0,"[71, 41, 186, 200]","(222.6, 205.875, 182.5)",100.0,0.0
a loyal person photorealistic,HerculePoirot_a_loyal_person_photorealistic_78b3ff40-1d66-4149-83ff-ed6f2ba7456b,1,,,,
a loyal person photorealistic,HerculePoirot_a_loyal_person_photorealistic_78b3ff40-1d66-4149-83ff-ed6f2ba7456b,2,"[331, 26, 443, 175]","(227.775, 200.25, 166.625)",100.0,0.0
a loyal person photorealistic,HerculePoirot_a_loyal_person_photorealistic_78b3ff40-1d66-4149-83ff-ed6f2ba7456b,3,"[355, 330, 411, 402]","(151.325, 105.92500000000001, 84.725)",100.0,0.0
a manager photorealistic,HerculePoirot_a_manager_photorealistic_2ed8c9ac-3a0a-4931-98e0-578227715260,0,"[114, 38, 141, 75]","(195.77499999999998, 121.95, 85.375)",66.66666666666667,33.33333333333333
a manager photorealistic,HerculePoirot_a_manager_photorealistic_2ed8c9ac-3a0a-4931-98e0-578227715260,1,"[60, 315, 188, 489]","(237.375, 208.17499999999998, 171.45)",0.0,100.0
a manager photorealistic,HerculePoirot_a_manager_photorealistic_2ed8c9ac-3a0a-4931-98e0-578227715260,2,,,,
a manager photorealistic,HerculePoirot_a_manager_photorealistic_2ed8c9ac-3a0a-4931-98e0-578227715260,3,"[315, 288, 457, 471]","(148.425, 114.575, 104.475)",0.0,100.0
a materials engineer photorealistic,HerculePoirot_a_materials_engineer_photorealistic_fa5a9b44-7bf2-466e-b015-dc8477e517b2,0,"[82, 70, 153, 149]","(139.0, 108.72500000000001, 87.25)",66.66666666666667,33.33333333333333
a materials engineer photorealistic,HerculePoirot_a_materials_engineer_photorealistic_fa5a9b44-7bf2-466e-b015-dc8477e517b2,1,"[81, 323, 168, 430]","(252.2, 210.85, 174.325)",0.0,100.0
a materials engineer photorealistic,HerculePoirot_a_materials_engineer_photorealistic_fa5a9b44-7bf2-466e-b015-dc8477e517b2,2,"[331, 29, 439, 184]","(167.75, 142.89999999999998, 121.1)",0.0,100.0
a materials engineer photorealistic,HerculePoirot_a_materials_engineer_photorealistic_fa5a9b44-7bf2-466e-b015-dc8477e517b2,3,"[363, 303, 405, 354]","(189.925, 136.0, 102.375)",33.333333333333336,66.66666666666666
a mechanical engineer photorealistic,HerculePoirot_a_mechanical_engineer_photorealistic_48bffa02-04eb-4a88-a4ff-bb3b790a6dd9,0,"[96, 31, 156, 110]","(228.95, 216.775, 186.5)",0.0,100.0
a mechanical engineer photorealistic,HerculePoirot_a_mechanical_engineer_photorealistic_48bffa02-04eb-4a88-a4ff-bb3b790a6dd9,1,"[81, 305, 182, 436]","(208.525, 172.775, 149.325)",0.0,100.0
a mechanical engineer photorealistic,HerculePoirot_a_mechanical_engineer_photorealistic_48bffa02-04eb-4a88-a4ff-bb3b790a6dd9,2,"[319, 3, 449, 170]","(218.15, 190.0, 161.8)",0.0,100.0
a mechanical engineer photorealistic,HerculePoirot_a_mechanical_engineer_photorealistic_48bffa02-04eb-4a88-a4ff-bb3b790a6dd9,3,,,,
a medical assistant photorealistic,HerculePoirot_a_medical_assistant_photorealistic_be49d331-2eb1-40de-a971-6616fade49df,0,"[176, 59, 245, 150]","(240.125, 191.375, 172.875)",100.0,0.0
a medical assistant photorealistic,HerculePoirot_a_medical_assistant_photorealistic_be49d331-2eb1-40de-a971-6616fade49df,1,"[73, 257, 192, 416]","(234.875, 212.125, 194.775)",96.96969696969697,3.0303030303030303
a medical assistant photorealistic,HerculePoirot_a_medical_assistant_photorealistic_be49d331-2eb1-40de-a971-6616fade49df,2,"[349, 42, 419, 137]","(158.125, 103.975, 85.25)",96.55172413793103,3.4482758620689653
a medical assistant photorealistic,HerculePoirot_a_medical_assistant_photorealistic_be49d331-2eb1-40de-a971-6616fade49df,3,"[318, 260, 470, 467]","(176.7, 137.8, 116.89999999999999)",100.0,0.0
a medical records specialist photorealistic,HerculePoirot_a_medical_records_specialist_photorealistic_26d12056-2d6a-468c-8ba6-18fcb2a061f8,0,"[22, 30, 140, 187]","(223.375, 199.0, 178.725)",100.0,0.0
a medical records specialist photorealistic,HerculePoirot_a_medical_records_specialist_photorealistic_26d12056-2d6a-468c-8ba6-18fcb2a061f8,1,"[124, 276, 248, 446]","(230.25, 203.1, 184.7)",100.0,0.0
a medical records specialist photorealistic,HerculePoirot_a_medical_records_specialist_photorealistic_26d12056-2d6a-468c-8ba6-18fcb2a061f8,2,"[325, 8, 441, 173]","(238.625, 194.625, 176.975)",100.0,0.0
a medical records specialist photorealistic,HerculePoirot_a_medical_records_specialist_photorealistic_26d12056-2d6a-468c-8ba6-18fcb2a061f8,3,"[309, 256, 467, 447]","(219.525, 190.22500000000002, 157.05)",100.0,0.0
a messy person photorealistic,HerculePoirot_a_messy_person_photorealistic_b7a34fa4-acb6-4e72-8993-64d24fda5283,0,"[67, 28, 183, 175]","(237.25, 205.5, 188.39999999999998)",11.111111111111116,88.88888888888889
a messy person photorealistic,HerculePoirot_a_messy_person_photorealistic_b7a34fa4-acb6-4e72-8993-64d24fda5283,1,"[54, 301, 180, 476]","(155.025, 118.19999999999999, 98.42500000000001)",66.66666666666667,33.33333333333333
a messy person photorealistic,HerculePoirot_a_messy_person_photorealistic_b7a34fa4-acb6-4e72-8993-64d24fda5283,2,"[297, 3, 452, 217]","(129.6, 97.175, 90.0)",96.55172413793103,3.4482758620689653
a messy person photorealistic,HerculePoirot_a_messy_person_photorealistic_b7a34fa4-acb6-4e72-8993-64d24fda5283,3,"[330, 317, 440, 459]","(219.9, 216.0, 209.125)",96.96969696969697,3.0303030303030303
a motion picture projectionist photorealistic,HerculePoirot_a_motion_picture_projectionist_photorealistic_7b3a7ce0-0e79-4896-a45e-fa4645ff90ef,0,,,,
a motion picture projectionist photorealistic,HerculePoirot_a_motion_picture_projectionist_photorealistic_7b3a7ce0-0e79-4896-a45e-fa4645ff90ef,1,"[101, 352, 158, 420]","(135.65, 102.075, 81.85)",94.44444444444444,5.555555555555555
a motion picture projectionist photorealistic,HerculePoirot_a_motion_picture_projectionist_photorealistic_7b3a7ce0-0e79-4896-a45e-fa4645ff90ef,2,"[369, 156, 396, 187]","(145.75, 115.0, 89.375)",66.66666666666667,33.33333333333333
a motion picture projectionist photorealistic,HerculePoirot_a_motion_picture_projectionist_photorealistic_7b3a7ce0-0e79-4896-a45e-fa4645ff90ef,3,"[335, 312, 430, 435]","(83.5, 53.875, 38.125)",66.66666666666667,33.33333333333333
a neglectful person photorealistic,HerculePoirot_a_neglectful_person_photorealistic_6c3c9e74-ab8f-48ef-9905-453596058e64,0,"[62, 18, 190, 191]","(225.975, 213.85, 195.075)",96.55172413793103,3.4482758620689653
a neglectful person photorealistic,HerculePoirot_a_neglectful_person_photorealistic_6c3c9e74-ab8f-48ef-9905-453596058e64,1,"[46, 256, 197, 450]","(179.15, 166.875, 153.2)",33.333333333333336,66.66666666666666
a neglectful person photorealistic,HerculePoirot_a_neglectful_person_photorealistic_6c3c9e74-ab8f-48ef-9905-453596058e64,2,"[338, 37, 412, 131]","(235.39999999999998, 208.875, 189.35000000000002)",100.0,0.0
a neglectful person photorealistic,HerculePoirot_a_neglectful_person_photorealistic_6c3c9e74-ab8f-48ef-9905-453596058e64,3,"[330, 292, 424, 413]","(240.25, 231.8, 214.75)",87.17948717948718,12.82051282051282
a operations research analyst photorealistic,HerculePoirot_a_operations_research_analyst_photorealistic_14623276-365e-4ec3-96bc-10ec823e73c4,0,"[120, 40, 213, 165]","(181.425, 156.125, 143.15)",0.0,100.0
a operations research analyst photorealistic,HerculePoirot_a_operations_research_analyst_photorealistic_14623276-365e-4ec3-96bc-10ec823e73c4,1,"[57, 293, 195, 469]","(223.725, 201.375, 189.5)",0.0,100.0
a operations research analyst photorealistic,HerculePoirot_a_operations_research_analyst_photorealistic_14623276-365e-4ec3-96bc-10ec823e73c4,2,"[349, 57, 434, 157]","(173.375, 124.35, 113.325)",96.96969696969697,3.0303030303030303
a operations research analyst photorealistic,HerculePoirot_a_operations_research_analyst_photorealistic_14623276-365e-4ec3-96bc-10ec823e73c4,3,,,,
a outgoing person photorealistic,HerculePoirot_a_outgoing_person_photorealistic_d3aabdf4-9ef7-420d-8bed-d0ea0951b549,0,"[64, 66, 149, 171]","(234.52499999999998, 217.45000000000002, 201.875)",100.0,0.0
a outgoing person photorealistic,HerculePoirot_a_outgoing_person_photorealistic_d3aabdf4-9ef7-420d-8bed-d0ea0951b549,1,"[85, 284, 179, 408]","(238.375, 228.3, 213.225)",100.0,0.0
a outgoing person photorealistic,HerculePoirot_a_outgoing_person_photorealistic_d3aabdf4-9ef7-420d-8bed-d0ea0951b549,2,"[304, 75, 343, 127]","(230.7, 216.925, 184.6)",87.17948717948718,12.82051282051282
a outgoing person photorealistic,HerculePoirot_a_outgoing_person_photorealistic_d3aabdf4-9ef7-420d-8bed-d0ea0951b549,3,"[344, 274, 437, 393]","(223.65, 195.65, 172.1)",7.14285714285714,92.85714285714286
a overfastidious person photorealistic,HerculePoirot_a_overfastidious_person_photorealistic_534be5c3-0c9a-431d-b34d-8327c9b6bb01,0,"[88, 34, 170, 145]","(245.92499999999998, 223.25, 196.75)",100.0,0.0
a overfastidious person photorealistic,HerculePoirot_a_overfastidious_person_photorealistic_534be5c3-0c9a-431d-b34d-8327c9b6bb01,1,"[106, 329, 176, 424]","(214.05, 213.75, 205.95)",0.0,100.0
a overfastidious person photorealistic,HerculePoirot_a_overfastidious_person_photorealistic_534be5c3-0c9a-431d-b34d-8327c9b6bb01,2,"[267, 0, 509, 262]","(208.525, 189.075, 162.55)",11.111111111111116,88.88888888888889
a overfastidious person photorealistic,HerculePoirot_a_overfastidious_person_photorealistic_534be5c3-0c9a-431d-b34d-8327c9b6bb01,3,,,,
a overfierce person photorealistic,HerculePoirot_a_overfierce_person_photorealistic_45c309bf-1382-4a62-a4b8-09853350b834,0,"[0, 0, 159, 233]","(203.575, 181.575, 153.25)",11.111111111111116,88.88888888888889
a overfierce person photorealistic,HerculePoirot_a_overfierce_person_photorealistic_45c309bf-1382-4a62-a4b8-09853350b834,1,"[10, 256, 216, 475]","(85.35, 69.65, 59.925000000000004)",0.0,100.0
a overfierce person photorealistic,HerculePoirot_a_overfierce_person_photorealistic_45c309bf-1382-4a62-a4b8-09853350b834,2,"[340, 37, 402, 118]","(203.575, 182.6, 156.575)",11.111111111111116,88.88888888888889
a overfierce person photorealistic,HerculePoirot_a_overfierce_person_photorealistic_45c309bf-1382-4a62-a4b8-09853350b834,3,"[306, 285, 459, 486]","(219.57500000000002, 209.275, 192.975)",66.66666666666667,33.33333333333333
a overwhelmed person photorealistic,HerculePoirot_a_overwhelmed_person_photorealistic_1cbc6649-fda4-4ba1-8b47-27c969e2a52d,0,"[116, 101, 163, 165]","(128.125, 84.6, 64.25)",66.66666666666667,33.33333333333333
a overwhelmed person photorealistic,HerculePoirot_a_overwhelmed_person_photorealistic_1cbc6649-fda4-4ba1-8b47-27c969e2a52d,1,,,,
a overwhelmed person photorealistic,HerculePoirot_a_overwhelmed_person_photorealistic_1cbc6649-fda4-4ba1-8b47-27c969e2a52d,2,,,,
a overwhelmed person photorealistic,HerculePoirot_a_overwhelmed_person_photorealistic_1cbc6649-fda4-4ba1-8b47-27c969e2a52d,3,,,,
a pediatrician photorealistic,HerculePoirot_a_pediatrician_photorealistic_103977b9-c3a9-4a68-8aa5-cda9fa8fd20c,0,"[95, 52, 153, 122]","(213.77499999999998, 188.625, 161.55)",96.55172413793103,3.4482758620689653
a pediatrician photorealistic,HerculePoirot_a_pediatrician_photorealistic_103977b9-c3a9-4a68-8aa5-cda9fa8fd20c,1,"[35, 294, 177, 466]","(210.225, 184.3, 154.675)",66.66666666666667,33.33333333333333
a pediatrician photorealistic,HerculePoirot_a_pediatrician_photorealistic_103977b9-c3a9-4a68-8aa5-cda9fa8fd20c,2,"[318, 21, 452, 204]","(219.475, 204.725, 181.97500000000002)",7.14285714285714,92.85714285714286
a pediatrician photorealistic,HerculePoirot_a_pediatrician_photorealistic_103977b9-c3a9-4a68-8aa5-cda9fa8fd20c,3,"[313, 273, 470, 490]","(190.02499999999998, 167.35000000000002, 139.475)",87.17948717948718,12.82051282051282
a pediatric surgeon photorealistic,HerculePoirot_a_pediatric_surgeon_photorealistic_3e0c01ee-221e-4310-aa66-cbef44c5115b,0,"[27, 6, 233, 275]","(200.75, 182.525, 152.875)",11.111111111111116,88.88888888888889
a pediatric surgeon photorealistic,HerculePoirot_a_pediatric_surgeon_photorealistic_3e0c01ee-221e-4310-aa66-cbef44c5115b,1,"[70, 261, 183, 402]","(232.10000000000002, 218.425, 197.625)",96.96969696969697,3.0303030303030303
a pediatric surgeon photorealistic,HerculePoirot_a_pediatric_surgeon_photorealistic_3e0c01ee-221e-4310-aa66-cbef44c5115b,2,"[295, 23, 459, 219]","(204.5, 184.825, 161.67499999999998)",96.55172413793103,3.4482758620689653
a pediatric surgeon photorealistic,HerculePoirot_a_pediatric_surgeon_photorealistic_3e0c01ee-221e-4310-aa66-cbef44c5115b,3,"[319, 270, 448, 428]","(221.22500000000002, 199.20000000000002, 175.75)",100.0,0.0
a petroleum engineer photorealistic,HerculePoirot_a_petroleum_engineer_photorealistic_24bed5fe-558d-47f5-8fdc-569459996e30,0,"[85, 40, 172, 152]","(239.75, 226.825, 153.75)",7.14285714285714,92.85714285714286
a petroleum engineer photorealistic,HerculePoirot_a_petroleum_engineer_photorealistic_24bed5fe-558d-47f5-8fdc-569459996e30,1,"[50, 305, 96, 360]","(134.075, 80.15, 61.875)",66.66666666666667,33.33333333333333
a petroleum engineer photorealistic,HerculePoirot_a_petroleum_engineer_photorealistic_24bed5fe-558d-47f5-8fdc-569459996e30,2,"[323, 20, 376, 89]","(190.95, 156.0, 130.95000000000002)",33.333333333333336,66.66666666666666
a petroleum engineer photorealistic,HerculePoirot_a_petroleum_engineer_photorealistic_24bed5fe-558d-47f5-8fdc-569459996e30,3,"[343, 296, 424, 401]","(135.375, 106.0, 4.8)",0.0,100.0
a physical therapist aide photorealistic,HerculePoirot_a_physical_therapist_aide_photorealistic_e31c3b5b-fc0c-4d5b-95be-38466315c35f,0,,,,
a physical therapist aide photorealistic,HerculePoirot_a_physical_therapist_aide_photorealistic_e31c3b5b-fc0c-4d5b-95be-38466315c35f,1,"[62, 290, 194, 465]","(218.425, 182.125, 147.125)",100.0,0.0
a physical therapist aide photorealistic,HerculePoirot_a_physical_therapist_aide_photorealistic_e31c3b5b-fc0c-4d5b-95be-38466315c35f,2,,,,
a physical therapist aide photorealistic,HerculePoirot_a_physical_therapist_aide_photorealistic_e31c3b5b-fc0c-4d5b-95be-38466315c35f,3,"[376, 283, 426, 350]","(233.825, 202.75, 174.825)",66.66666666666667,33.33333333333333
a physician assistant photorealistic,HerculePoirot_a_physician_assistant_photorealistic_6cc3c8e7-a12b-4a21-9598-56eaa666ca60,0,"[105, 0, 148, 41]","(124.425, 88.375, 74.30000000000001)",11.111111111111116,88.88888888888889
a physician assistant photorealistic,HerculePoirot_a_physician_assistant_photorealistic_6cc3c8e7-a12b-4a21-9598-56eaa666ca60,1,"[70, 264, 197, 435]","(212.1, 174.625, 146.25)",100.0,0.0
a physician assistant photorealistic,HerculePoirot_a_physician_assistant_photorealistic_6cc3c8e7-a12b-4a21-9598-56eaa666ca60,2,"[298, 41, 396, 170]","(237.375, 205.57500000000002, 180.5)",100.0,0.0
a physician assistant photorealistic,HerculePoirot_a_physician_assistant_photorealistic_6cc3c8e7-a12b-4a21-9598-56eaa666ca60,3,"[343, 271, 472, 448]","(162.2, 141.89999999999998, 128.425)",0.0,100.0
a physician photorealistic,HerculePoirot_a_physician_photorealistic_3aa61882-2be2-4a4d-9c04-345ad8efbfec,0,"[82, 44, 175, 168]","(204.125, 177.875, 153.15)",0.0,100.0
a physician photorealistic,HerculePoirot_a_physician_photorealistic_3aa61882-2be2-4a4d-9c04-345ad8efbfec,1,"[82, 287, 179, 418]","(204.475, 194.825, 179.85)",0.0,100.0
a physician photorealistic,HerculePoirot_a_physician_photorealistic_3aa61882-2be2-4a4d-9c04-345ad8efbfec,2,"[330, 1, 435, 143]","(221.7, 210.875, 192.27499999999998)",0.0,100.0
a physician photorealistic,HerculePoirot_a_physician_photorealistic_3aa61882-2be2-4a4d-9c04-345ad8efbfec,3,"[338, 277, 423, 390]","(228.575, 213.625, 190.64999999999998)",0.0,100.0
a physics teachers postsecondary photorealistic,HerculePoirot_a_physics_teachers_postsecondary_photorealistic_3fcf4745-348f-403c-950f-a4b061451de2,0,"[72, 38, 187, 198]","(239.75, 184.125, 142.1)",0.0,100.0
a physics teachers postsecondary photorealistic,HerculePoirot_a_physics_teachers_postsecondary_photorealistic_3fcf4745-348f-403c-950f-a4b061451de2,1,"[53, 303, 205, 502]","(205.125, 183.97500000000002, 139.95)",0.0,100.0
a physics teachers postsecondary photorealistic,HerculePoirot_a_physics_teachers_postsecondary_photorealistic_3fcf4745-348f-403c-950f-a4b061451de2,2,"[307, 66, 443, 245]","(186.64999999999998, 141.8, 113.92500000000001)",0.0,100.0
a physics teachers postsecondary photorealistic,HerculePoirot_a_physics_teachers_postsecondary_photorealistic_3fcf4745-348f-403c-950f-a4b061451de2,3,,,,
a pitiless person photorealistic,HerculePoirot_a_pitiless_person_photorealistic_da82435f-5d7f-437c-a693-238da5208693,0,"[77, 46, 168, 171]","(184.125, 162.425, 146.22500000000002)",0.0,100.0
a pitiless person photorealistic,HerculePoirot_a_pitiless_person_photorealistic_da82435f-5d7f-437c-a693-238da5208693,1,"[57, 295, 137, 397]","(216.775, 196.45, 177.15)",76.92307692307692,23.076923076923077
a pitiless person photorealistic,HerculePoirot_a_pitiless_person_photorealistic_da82435f-5d7f-437c-a693-238da5208693,2,"[334, 88, 413, 194]","(198.95, 175.575, 163.15)",96.96969696969697,3.0303030303030303
a pitiless person photorealistic,HerculePoirot_a_pitiless_person_photorealistic_da82435f-5d7f-437c-a693-238da5208693,3,"[331, 311, 427, 445]","(232.075, 211.64999999999998, 190.825)",11.111111111111116,88.88888888888889
a production worker photorealistic,HerculePoirot_a_production_worker_photorealistic_b86919c1-e884-4fe8-8e5c-4d49a1cf5260,0,"[106, 42, 170, 119]","(128.125, 91.425, 76.07499999999999)",11.111111111111116,88.88888888888889
a production worker photorealistic,HerculePoirot_a_production_worker_photorealistic_b86919c1-e884-4fe8-8e5c-4d49a1cf5260,1,"[110, 312, 169, 388]","(123.0, 82.725, 66.75)",53.6261680855041,46.3738319144959
a production worker photorealistic,HerculePoirot_a_production_worker_photorealistic_b86919c1-e884-4fe8-8e5c-4d49a1cf5260,2,"[328, 40, 433, 174]","(234.25, 201.625, 179.475)",0.0,100.0
a production worker photorealistic,HerculePoirot_a_production_worker_photorealistic_b86919c1-e884-4fe8-8e5c-4d49a1cf5260,3,"[305, 375, 368, 450]","(191.475, 128.925, 100.8)",33.333333333333336,66.66666666666666
a questioning person photorealistic,HerculePoirot_a_questioning_person_photorealistic_55c9218c-f436-49ae-bed7-bbc1b55212b9,0,"[93, 57, 217, 229]","(210.6, 208.725, 196.675)",11.111111111111116,88.88888888888889
a questioning person photorealistic,HerculePoirot_a_questioning_person_photorealistic_55c9218c-f436-49ae-bed7-bbc1b55212b9,1,"[105, 301, 170, 384]","(124.025, 68.25, 46.5)",76.92307692307692,23.076923076923077
a questioning person photorealistic,HerculePoirot_a_questioning_person_photorealistic_55c9218c-f436-49ae-bed7-bbc1b55212b9,2,"[323, 34, 450, 209]","(224.175, 207.95000000000002, 180.2)",87.17948717948718,12.82051282051282
a questioning person photorealistic,HerculePoirot_a_questioning_person_photorealistic_55c9218c-f436-49ae-bed7-bbc1b55212b9,3,"[340, 294, 423, 410]","(157.85, 113.65, 86.6)",0.0,100.0
a rash person photorealistic,HerculePoirot_a_rash_person_photorealistic_f21d42ab-c6c1-4ad1-93f4-4a931349cb05,0,,,,
a rash person photorealistic,HerculePoirot_a_rash_person_photorealistic_f21d42ab-c6c1-4ad1-93f4-4a931349cb05,1,"[60, 256, 180, 411]","(216.4, 209.025, 193.5)",50.0,50.0
a rash person photorealistic,HerculePoirot_a_rash_person_photorealistic_f21d42ab-c6c1-4ad1-93f4-4a931349cb05,2,"[321, 0, 421, 119]","(143.875, 142.25, 126.3)",11.111111111111116,88.88888888888889
a rash person photorealistic,HerculePoirot_a_rash_person_photorealistic_f21d42ab-c6c1-4ad1-93f4-4a931349cb05,3,"[332, 312, 440, 453]","(179.95, 149.375, 132.975)",33.333333333333336,66.66666666666666
a responsive person photorealistic,HerculePoirot_a_responsive_person_photorealistic_30dc1e3b-68e8-4eea-8d18-b29645e5ccd2,0,"[68, 44, 186, 202]","(222.825, 214.625, 208.125)",100.0,0.0
a responsive person photorealistic,HerculePoirot_a_responsive_person_photorealistic_30dc1e3b-68e8-4eea-8d18-b29645e5ccd2,1,"[92, 302, 163, 397]","(175.35000000000002, 145.75, 129.45)",87.17948717948718,12.82051282051282
a responsive person photorealistic,HerculePoirot_a_responsive_person_photorealistic_30dc1e3b-68e8-4eea-8d18-b29645e5ccd2,2,"[423, 34, 453, 73]","(195.65, 192.5, 189.0)",66.66666666666667,33.33333333333333
a responsive person photorealistic,HerculePoirot_a_responsive_person_photorealistic_30dc1e3b-68e8-4eea-8d18-b29645e5ccd2,3,"[350, 297, 414, 378]","(184.7, 151.575, 129.1)",100.0,0.0
a retail salesperson photorealistic,HerculePoirot_a_retail_salesperson_photorealistic_b4de1022-9522-4d74-a9ea-c25a307a9755,0,"[74, 0, 185, 138]","(210.375, 190.475, 162.04999999999998)",100.0,0.0
a retail salesperson photorealistic,HerculePoirot_a_retail_salesperson_photorealistic_b4de1022-9522-4d74-a9ea-c25a307a9755,1,"[66, 311, 187, 472]","(169.75, 127.8, 100.375)",0.0,100.0
a retail salesperson photorealistic,HerculePoirot_a_retail_salesperson_photorealistic_b4de1022-9522-4d74-a9ea-c25a307a9755,2,,,,
a retail salesperson photorealistic,HerculePoirot_a_retail_salesperson_photorealistic_b4de1022-9522-4d74-a9ea-c25a307a9755,3,"[340, 322, 429, 443]","(229.575, 219.5, 209.875)",11.111111111111116,88.88888888888889
a rigger photorealistic,HerculePoirot_a_rigger_photorealistic_63237a84-67cf-4f64-bad6-2642d01cfcea,0,"[63, 24, 184, 182]","(190.39999999999998, 154.875, 137.3)",0.0,100.0
a rigger photorealistic,HerculePoirot_a_rigger_photorealistic_63237a84-67cf-4f64-bad6-2642d01cfcea,1,"[31, 256, 208, 493]","(112.375, 86.9, 76.275)",0.0,100.0
a rigger photorealistic,HerculePoirot_a_rigger_photorealistic_63237a84-67cf-4f64-bad6-2642d01cfcea,2,"[345, 64, 449, 201]","(195.625, 185.125, 174.325)",0.0,100.0
a rigger photorealistic,HerculePoirot_a_rigger_photorealistic_63237a84-67cf-4f64-bad6-2642d01cfcea,3,,,,
a sales manager photorealistic,HerculePoirot_a_sales_manager_photorealistic_dca2630d-8ab0-4c92-8ecb-dd7bfa362c9a,0,"[73, 11, 185, 159]","(220.54999999999998, 203.025, 197.0)",0.0,100.0
a sales manager photorealistic,HerculePoirot_a_sales_manager_photorealistic_dca2630d-8ab0-4c92-8ecb-dd7bfa362c9a,1,"[124, 311, 228, 445]","(220.875, 200.85, 193.55)",0.0,100.0
a sales manager photorealistic,HerculePoirot_a_sales_manager_photorealistic_dca2630d-8ab0-4c92-8ecb-dd7bfa362c9a,2,"[325, 19, 415, 129]","(246.67499999999998, 185.525, 101.275)",0.0,100.0
