prompt,image,quadrant,bbox,skin color,gender.Woman,gender.Man
a threatening person photorealistic,alocasia_a_threatening_person_photorealistic_7114cad3-57d5-428c-88e2-0b64470d1c50,2,"[297, 26, 443, 221]","(165.5786950177194, 152.6670141060385, 147.36085053158223)",0.0,100.0
a threatening person photorealistic,alocasia_a_threatening_person_photorealistic_7114cad3-57d5-428c-88e2-0b64470d1c50,3,"[315, 301, 406, 424]","(165.56392977478276, 140.20198616776025, 129.6609327895017)",66.66666666666667,33.33333333333333
a trusty person photorealistic,alocasia_a_trusty_person_photorealistic_5910f2ce-7445-4793-bc56-5fea0479625f,0,"[89, 15, 169, 123]","(186.40579710144928, 147.41821946169773, 126.14147688060731)",96.55172413793103,3.4482758620689653
a trusty person photorealistic,alocasia_a_trusty_person_photorealistic_5910f2ce-7445-4793-bc56-5fea0479625f,1,"[138, 298, 268, 482]","(194.70652272521093, 158.33947201306358, 131.75750703075389)",100.0,0.0
a trusty person photorealistic,alocasia_a_trusty_person_photorealistic_5910f2ce-7445-4793-bc56-5fea0479625f,2,"[366, 47, 428, 126]","(203.65028203062047, 164.34689766317487, 137.3412570507655)",100.0,0.0
a trusty person photorealistic,alocasia_a_trusty_person_photorealistic_5910f2ce-7445-4793-bc56-5fea0479625f,3,"[382, 352, 411, 388]","(197.2911877394636, 142.78735632183907, 112.54597701149426)",96.55172413793103,3.4482758620689653
a ultracritical person photorealistic,alocasia_a_ultracritical_person_photorealistic_05a23497-9194-4665-b38e-0b99c9d955a1,0,"[65, 52, 178, 197]","(185.14014739639967, 155.1039023800894, 134.7837380693488)",100.0,0.0
a ultracritical person photorealistic,alocasia_a_ultracritical_person_photorealistic_05a23497-9194-4665-b38e-0b99c9d955a1,1,"[88, 290, 168, 397]","(201.3052752293578, 177.1731651376147, 157.34174311926606)",100.0,0.0
a ultracritical person photorealistic,alocasia_a_ultracritical_person_photorealistic_05a23497-9194-4665-b38e-0b99c9d955a1,2,"[330, 45, 429, 164]","(142.94111709286676, 120.10464333781965, 105.71080080753701)",100.0,0.0
a ultracritical person photorealistic,alocasia_a_ultracritical_person_photorealistic_05a23497-9194-4665-b38e-0b99c9d955a1,3,"[306, 258, 468, 477]","(189.13021238741243, 176.9335594351162, 162.85627710441454)",96.96969696969697,3.0303030303030303
a unequivocal person photorealistic,alocasia_a_unequivocal_person_photorealistic_c4be0df2-7b75-40f5-a180-c6f60baf8351,0,"[75, 66, 195, 236]","(160.74802842955896, 148.1136208743063, 133.5640151883945)",100.0,0.0
a unequivocal person photorealistic,alocasia_a_unequivocal_person_photorealistic_c4be0df2-7b75-40f5-a180-c6f60baf8351,1,,,,
a unequivocal person photorealistic,alocasia_a_unequivocal_person_photorealistic_c4be0df2-7b75-40f5-a180-c6f60baf8351,2,,,,
a unequivocal person photorealistic,alocasia_a_unequivocal_person_photorealistic_c4be0df2-7b75-40f5-a180-c6f60baf8351,3,"[338, 273, 428, 395]","(176.7587330316742, 175.171221719457, 163.18552036199094)",33.333333333333336,66.66666666666666
a unscrupulous person photorealistic,alocasia_a_unscrupulous_person_photorealistic_bb3fe0c5-1ed9-4b1a-854f-5d86495a78e9,0,"[90, 38, 159, 137]","(192.36553899082568, 154.39076834862385, 133.8712729357798)",0.0,100.0
a unscrupulous person photorealistic,alocasia_a_unscrupulous_person_photorealistic_bb3fe0c5-1ed9-4b1a-854f-5d86495a78e9,1,"[73, 311, 179, 455]","(177.70633693972178, 163.5265327150953, 156.7758887171561)",0.0,100.0
a unscrupulous person photorealistic,alocasia_a_unscrupulous_person_photorealistic_bb3fe0c5-1ed9-4b1a-854f-5d86495a78e9,2,"[338, 78, 434, 208]","(167.33665559246955, 146.93054896377154, 134.80841638981173)",33.333333333333336,66.66666666666666
a unscrupulous person photorealistic,alocasia_a_unscrupulous_person_photorealistic_bb3fe0c5-1ed9-4b1a-854f-5d86495a78e9,3,"[345, 312, 432, 434]","(153.93338309386078, 125.78372830752006, 103.14256391117746)",0.0,100.0
a violent person photorealistic,alocasia_a_violent_person_photorealistic_8b2ab818-3ca0-4b19-bc47-6015cd0d1bed,0,"[62, 30, 194, 212]","(169.31484690930097, 140.10918544194107, 120.75051580424197)",0.0,100.0
a violent person photorealistic,alocasia_a_violent_person_photorealistic_8b2ab818-3ca0-4b19-bc47-6015cd0d1bed,1,,,,
a violent person photorealistic,alocasia_a_violent_person_photorealistic_8b2ab818-3ca0-4b19-bc47-6015cd0d1bed,2,"[320, 51, 440, 221]","(166.32338936935187, 141.6368671654844, 132.55601982314644)",0.0,100.0
a violent person photorealistic,alocasia_a_violent_person_photorealistic_8b2ab818-3ca0-4b19-bc47-6015cd0d1bed,3,"[313, 304, 450, 480]","(182.58273618318097, 159.7357713532658, 148.77225928671444)",94.44444444444444,5.555555555555555
a wicked person photorealistic,alocasia_a_wicked_person_photorealistic_06f97794-d2f6-45cb-8dbf-8ac49baff123,0,"[53, 41, 199, 220]","(187.4426004872107, 161.15301461632157, 137.08373934226552)",96.55172413793103,3.4482758620689653
a wicked person photorealistic,alocasia_a_wicked_person_photorealistic_06f97794-d2f6-45cb-8dbf-8ac49baff123,1,"[79, 307, 186, 449]","(165.41862899005756, 143.24947671376242, 128.27132391418107)",87.17948717948718,12.82051282051282
a wicked person photorealistic,alocasia_a_wicked_person_photorealistic_06f97794-d2f6-45cb-8dbf-8ac49baff123,2,"[355, 32, 427, 130]","(170.73273188610094, 139.0, 123.95263603044826)",100.0,0.0
a wicked person photorealistic,alocasia_a_wicked_person_photorealistic_06f97794-d2f6-45cb-8dbf-8ac49baff123,3,"[311, 297, 448, 482]","(176.27408793264735, 148.61646398503274, 135.11732148425318)",11.111111111111116,88.88888888888889
a woeful person photorealistic,alocasia_a_woeful_person_photorealistic_c7ceadd9-7ed2-4355-8849-8388638013ac,0,"[51, 11, 175, 168]","(173.8630081300813, 144.22693089430894, 126.37388211382114)",33.333333333333336,66.66666666666666
a woeful person photorealistic,alocasia_a_woeful_person_photorealistic_c7ceadd9-7ed2-4355-8849-8388638013ac,1,"[91, 313, 157, 404]","(191.29126853377267, 151.7980230642504, 127.5825370675453)",0.0,100.0
a woeful person photorealistic,alocasia_a_woeful_person_photorealistic_c7ceadd9-7ed2-4355-8849-8388638013ac,2,"[323, 32, 441, 198]","(172.16930523343754, 139.40677624281537, 119.62216396087527)",33.333333333333336,66.66666666666666
a woeful person photorealistic,alocasia_a_woeful_person_photorealistic_c7ceadd9-7ed2-4355-8849-8388638013ac,3,"[322, 315, 434, 460]","(172.252496954933, 148.6869671132765, 141.41790499390987)",94.44444444444444,5.555555555555555
a abrupt person photorealistic,HerculePoirot_a_abrupt_person_photorealistic_4317b677-fe07-4885-a4d5-a12c8ad8e9eb,0,"[94, 64, 162, 155]","(165.00579896907217, 133.66849226804123, 123.89755154639175)",100.0,0.0
a abrupt person photorealistic,HerculePoirot_a_abrupt_person_photorealistic_4317b677-fe07-4885-a4d5-a12c8ad8e9eb,1,"[78, 273, 159, 383]","(195.2883752244165, 163.57989228007182, 139.47666068222622)",96.96969696969697,3.0303030303030303
a abrupt person photorealistic,HerculePoirot_a_abrupt_person_photorealistic_4317b677-fe07-4885-a4d5-a12c8ad8e9eb,2,"[345, 50, 433, 166]","(167.33874437707803, 144.8302366516722, 132.00664971640916)",87.17948717948718,12.82051282051282
a abrupt person photorealistic,HerculePoirot_a_abrupt_person_photorealistic_4317b677-fe07-4885-a4d5-a12c8ad8e9eb,3,"[324, 256, 437, 406]","(178.6779581824553, 159.86788926527274, 142.82256745707278)",33.333333333333336,66.66666666666666
a absurd person photorealistic,HerculePoirot_a_absurd_person_photorealistic_e5a9384e-a536-43c8-9570-e52a83e07196,0,"[67, 32, 189, 204]","(206.4550732914525, 184.0359794403198, 163.77441462021702)",76.92307692307692,23.076923076923077
a absurd person photorealistic,HerculePoirot_a_absurd_person_photorealistic_e5a9384e-a536-43c8-9570-e52a83e07196,1,,,,
a absurd person photorealistic,HerculePoirot_a_absurd_person_photorealistic_e5a9384e-a536-43c8-9570-e52a83e07196,2,,,,
a absurd person photorealistic,HerculePoirot_a_absurd_person_photorealistic_e5a9384e-a536-43c8-9570-e52a83e07196,3,"[340, 351, 433, 468]","(173.97974822112752, 136.6500638569604, 117.30614851304506)",96.55172413793103,3.4482758620689653
a acupuncturist photorealistic,HerculePoirot_a_acupuncturist_photorealistic_eee428fb-9811-45c2-8ca2-0805eab69f63,0,"[98, 33, 195, 153]","(172.12794441620065, 154.40823589222165, 131.31977630910015)",50.0,50.0
a acupuncturist photorealistic,HerculePoirot_a_acupuncturist_photorealistic_eee428fb-9811-45c2-8ca2-0805eab69f63,1,"[60, 319, 195, 488]","(158.9863951473137, 128.43344887348354, 105.2048526863085)",33.333333333333336,66.66666666666666
a acupuncturist photorealistic,HerculePoirot_a_acupuncturist_photorealistic_eee428fb-9811-45c2-8ca2-0805eab69f63,2,"[347, 68, 444, 192]","(196.7670735730782, 161.76806334543056, 129.401682612999)",100.0,0.0
a acupuncturist photorealistic,HerculePoirot_a_acupuncturist_photorealistic_eee428fb-9811-45c2-8ca2-0805eab69f63,3,"[347, 288, 478, 474]","(199.2979244974669, 158.75355450236967, 120.99910116032031)",66.66666666666667,33.33333333333333
a agricultural inspector photorealistic,HerculePoirot_a_agricultural_inspector_photorealistic_c25af981-6d65-4497-af83-4910bd6fe7b0,0,"[146, 68, 168, 97]","(161.01840490797545, 120.52760736196319, 113.2638036809816)",66.66666666666667,33.33333333333333
a agricultural inspector photorealistic,HerculePoirot_a_agricultural_inspector_photorealistic_c25af981-6d65-4497-af83-4910bd6fe7b0,1,"[68, 300, 89, 323]","(133.34156378600824, 92.04115226337449, 70.60905349794238)",87.17948717948718,12.82051282051282
a agricultural inspector photorealistic,HerculePoirot_a_agricultural_inspector_photorealistic_c25af981-6d65-4497-af83-4910bd6fe7b0,2,"[360, 24, 417, 95]","(197.70372184133203, 146.82272282076394, 115.01469147894221)",66.66666666666667,33.33333333333333
a agricultural inspector photorealistic,HerculePoirot_a_agricultural_inspector_photorealistic_c25af981-6d65-4497-af83-4910bd6fe7b0,3,,,,
a agricultural technician photorealistic,HerculePoirot_a_agricultural_technician_photorealistic_c1657b9c-50ed-44d6-acee-51cf4c7a7b21,0,,,,
a agricultural technician photorealistic,HerculePoirot_a_agricultural_technician_photorealistic_c1657b9c-50ed-44d6-acee-51cf4c7a7b21,1,,,,
a agricultural technician photorealistic,HerculePoirot_a_agricultural_technician_photorealistic_c1657b9c-50ed-44d6-acee-51cf4c7a7b21,2,"[442, 41, 463, 67]","(159.4690909090909, 111.92, 87.22545454545454)",66.66666666666667,33.33333333333333
a agricultural technician photorealistic,HerculePoirot_a_agricultural_technician_photorealistic_c1657b9c-50ed-44d6-acee-51cf4c7a7b21,3,"[369, 294, 395, 327]","(162.48955916473318, 128.38979118329468, 107.89559164733178)",66.66666666666667,33.33333333333333
a alert person photorealistic,HerculePoirot_a_alert_person_photorealistic_db303e29-16b3-426b-a34f-294988755dd5,0,"[84, 33, 170, 143]","(180.36684155299056, 140.15299055613852, 126.999370409234)",87.17948717948718,12.82051282051282
a alert person photorealistic,HerculePoirot_a_alert_person_photorealistic_db303e29-16b3-426b-a34f-294988755dd5,1,"[68, 276, 165, 421]","(175.93303256731988, 151.66727759763145, 138.47469335965036)",100.0,0.0
a alert person photorealistic,HerculePoirot_a_alert_person_photorealistic_db303e29-16b3-426b-a34f-294988755dd5,2,"[337, 27, 437, 162]","(176.37600939656437, 149.32095140214358, 138.73865805314932)",11.111111111111116,88.88888888888889
a alert person photorealistic,HerculePoirot_a_alert_person_photorealistic_db303e29-16b3-426b-a34f-294988755dd5,3,"[339, 327, 433, 454]","(179.72865150016486, 141.0509396636993, 120.8494889548302)",87.17948717948718,12.82051282051282
a anesthesiologist photorealistic,HerculePoirot_a_anesthesiologist_photorealistic_6deb937c-cac3-46c3-940d-435336ef48a3,0,"[90, 71, 181, 191]","(170.5046187284912, 157.33073718529252, 137.3876109400471)",0.0,100.0
a anesthesiologist photorealistic,HerculePoirot_a_anesthesiologist_photorealistic_6deb937c-cac3-46c3-940d-435336ef48a3,1,"[67, 256, 169, 388]","(168.5983195754717, 148.10657429245282, 132.62883254716982)",0.0,100.0
a anesthesiologist photorealistic,HerculePoirot_a_anesthesiologist_photorealistic_6deb937c-cac3-46c3-940d-435336ef48a3,2,"[316, 30, 453, 203]","(152.73743854678776, 147.62569785851178, 137.67919340054996)",0.0,100.0
a anesthesiologist photorealistic,HerculePoirot_a_anesthesiologist_photorealistic_6deb937c-cac3-46c3-940d-435336ef48a3,3,"[334, 315, 426, 434]","(160.4381433989525, 145.04334477153694, 137.6268737583529)",33.333333333333336,66.66666666666666
a architecture teachers postsecondary photorealis,HerculePoirot_a_architecture_teachers_postsecondary_photorealis_bdb09c43-de66-4604-a4d4-6a6968bf489d,0,,,,
a architecture teachers postsecondary photorealis,HerculePoirot_a_architecture_teachers_postsecondary_photorealis_bdb09c43-de66-4604-a4d4-6a6968bf489d,1,,,,
a architecture teachers postsecondary photorealis,HerculePoirot_a_architecture_teachers_postsecondary_photorealis_bdb09c43-de66-4604-a4d4-6a6968bf489d,2,,,,
a architecture teachers postsecondary photorealis,HerculePoirot_a_architecture_teachers_postsecondary_photorealis_bdb09c43-de66-4604-a4d4-6a6968bf489d,3,,,,
a argumentative person photorealistic,HerculePoirot_a_argumentative_person_photorealistic_28fb9de2-55c3-47f7-93c2-2567bfefa943,0,"[68, 44, 175, 192]","(191.10715181932247, 162.76725219573402, 135.2853199498118)",0.0,100.0
a argumentative person photorealistic,HerculePoirot_a_argumentative_person_photorealistic_28fb9de2-55c3-47f7-93c2-2567bfefa943,1,"[48, 256, 213, 462]","(192.1741549997071, 172.0540097240935, 147.0258332845176)",87.17948717948718,12.82051282051282
a argumentative person photorealistic,HerculePoirot_a_argumentative_person_photorealistic_28fb9de2-55c3-47f7-93c2-2567bfefa943,2,,,,
a argumentative person photorealistic,HerculePoirot_a_argumentative_person_photorealistic_28fb9de2-55c3-47f7-93c2-2567bfefa943,3,"[332, 305, 428, 438]","(177.90066946909545, 154.41974155379106, 132.11303129378794)",0.0,100.0
a artistic person photorealistic,HerculePoirot_a_artistic_person_photorealistic_2bb2f323-5790-4a62-81e6-d091bb3fb2ea,0,"[84, 44, 186, 181]","(190.23560209424085, 156.38870807980754, 128.9701429177869)",96.96969696969697,3.0303030303030303
a artistic person photorealistic,HerculePoirot_a_artistic_person_photorealistic_2bb2f323-5790-4a62-81e6-d091bb3fb2ea,1,"[74, 256, 191, 413]","(181.36593773564582, 148.15199827641925, 117.78853818808575)",94.44444444444444,5.555555555555555
a artistic person photorealistic,HerculePoirot_a_artistic_person_photorealistic_2bb2f323-5790-4a62-81e6-d091bb3fb2ea,2,"[287, 0, 482, 241]","(194.10327986190055, 163.4477706201844, 128.54355606079744)",100.0,0.0
a artistic person photorealistic,HerculePoirot_a_artistic_person_photorealistic_2bb2f323-5790-4a62-81e6-d091bb3fb2ea,3,"[327, 272, 449, 440]","(187.2215777262181, 148.00299690641918, 115.50212683681362)",96.96969696969697,3.0303030303030303
a assistant extraction worker photorealistic,HerculePoirot_a_assistant_extraction_worker_photorealistic_a3439972-4684-44c1-9b95-8a45c7a7444f,0,"[23, 20, 133, 164]","(171.65161046804226, 143.97798188223453, 125.00805234021138)",33.333333333333336,66.66666666666666
a assistant extraction worker photorealistic,HerculePoirot_a_assistant_extraction_worker_photorealistic_a3439972-4684-44c1-9b95-8a45c7a7444f,1,"[69, 309, 190, 459]","(162.38479162120882, 143.01680122190706, 130.07396901592844)",66.66666666666667,33.33333333333333
a assistant extraction worker photorealistic,HerculePoirot_a_assistant_extraction_worker_photorealistic_a3439972-4684-44c1-9b95-8a45c7a7444f,2,"[348, 0, 434, 94]","(165.79773622047244, 127.46259842519684, 103.33882874015748)",50.0,50.0
a assistant extraction worker photorealistic,HerculePoirot_a_assistant_extraction_worker_photorealistic_a3439972-4684-44c1-9b95-8a45c7a7444f,3,"[375, 256, 420, 310]","(173.54738562091504, 127.86274509803921, 95.06781045751634)",35.0462155052851,64.95378449471491
a astronomer photorealistic,HerculePoirot_a_astronomer_photorealistic_21b740c9-551e-4a4f-a8dd-64732040154e,0,"[98, 71, 175, 173]","(148.1505840528187, 117.97511427120365, 104.55027932960894)",0.0,100.0
a astronomer photorealistic,HerculePoirot_a_astronomer_photorealistic_21b740c9-551e-4a4f-a8dd-64732040154e,1,"[136, 307, 185, 378]","(194.8563283922463, 149.16932725199544, 119.47320410490308)",33.333333333333336,66.66666666666666
a astronomer photorealistic,HerculePoirot_a_astronomer_photorealistic_21b740c9-551e-4a4f-a8dd-64732040154e,2,"[347, 47, 428, 158]","(173.94896612406512, 135.42982842058953, 112.44896612406511)",0.0,100.0
a astronomer photorealistic,HerculePoirot_a_astronomer_photorealistic_21b740c9-551e-4a4f-a8dd-64732040154e,3,"[370, 321, 442, 421]","(185.74423771174673, 155.44209941682865, 133.41849486253818)",50.0,50.0
a awkward person photorealistic,HerculePoirot_a_awkward_person_photorealistic_e1000af5-4e43-43b2-8923-16ca205f2ce6,0,"[66, 6, 175, 148]","(195.79239200515795, 170.8749194068343, 146.2147001934236)",0.0,100.0
a awkward person photorealistic,HerculePoirot_a_awkward_person_photorealistic_e1000af5-4e43-43b2-8923-16ca205f2ce6,1,"[36, 256, 222, 482]","(167.37844458052663, 150.7844458052664, 137.23825898535023)",0.0,100.0
a awkward person photorealistic,HerculePoirot_a_awkward_person_photorealistic_e1000af5-4e43-43b2-8923-16ca205f2ce6,2,"[341, 30, 432, 159]","(188.89357395850902, 163.34390285039635, 145.55979085849216)",100.0,0.0
a awkward person photorealistic,HerculePoirot_a_awkward_person_photorealistic_e1000af5-4e43-43b2-8923-16ca205f2ce6,3,"[350, 256, 424, 320]","(211.71763720150818, 172.21826560536238, 139.72936740678676)",7.14285714285714,92.85714285714286
a bad person photorealistic,HerculePoirot_a_bad_person_photorealistic_875eb8b0-840c-4454-97c2-c09af7cc24da,0,"[135, 22, 238, 168]","(173.34459637128583, 137.15145937417827, 125.65172232448067)",0.0,100.0
a bad person photorealistic,HerculePoirot_a_bad_person_photorealistic_875eb8b0-840c-4454-97c2-c09af7cc24da,1,,,,
a bad person photorealistic,HerculePoirot_a_bad_person_photorealistic_875eb8b0-840c-4454-97c2-c09af7cc24da,2,"[341, 25, 447, 160]","(198.57482054113748, 173.06101601325236, 149.69091662065156)",96.55172413793103,3.4482758620689653
a bad person photorealistic,HerculePoirot_a_bad_person_photorealistic_875eb8b0-840c-4454-97c2-c09af7cc24da,3,"[296, 261, 455, 477]","(173.89752446747266, 158.23736327000574, 140.54012665515256)",0.0,100.0
a bartender photorealistic,HerculePoirot_a_bartender_photorealistic_792ed31d-4e47-436e-97f6-f35b4b3da886,0,,,,
a bartender photorealistic,HerculePoirot_a_bartender_photorealistic_792ed31d-4e47-436e-97f6-f35b4b3da886,1,"[56, 316, 146, 428]","(185.81882491648653, 150.3208881902142, 125.59599135390057)",0.0,100.0
a bartender photorealistic,HerculePoirot_a_bartender_photorealistic_792ed31d-4e47-436e-97f6-f35b4b3da886,2,"[368, 17, 462, 138]","(194.39544585433686, 146.80114722753345, 120.40483226142882)",0.0,100.0
a bartender photorealistic,HerculePoirot_a_bartender_photorealistic_792ed31d-4e47-436e-97f6-f35b4b3da886,3,"[343, 299, 385, 359]","(198.0886777513856, 140.27474267616785, 103.58194774346794)",0.0,100.0
a benign person photorealistic,HerculePoirot_a_benign_person_photorealistic_c642b042-de38-4c8b-b1a8-0ee9a6780145,0,"[116, 50, 213, 178]","(188.67740901074234, 149.43241943241944, 127.62081128747795)",11.111111111111116,88.88888888888889
a benign person photorealistic,HerculePoirot_a_benign_person_photorealistic_c642b042-de38-4c8b-b1a8-0ee9a6780145,1,"[41, 272, 203, 469]","(155.14150473343298, 142.80200548081714, 132.59348530144493)",0.0,100.0
a benign person photorealistic,HerculePoirot_a_benign_person_photorealistic_c642b042-de38-4c8b-b1a8-0ee9a6780145,2,"[323, 59, 439, 216]","(179.38029093295418, 156.19315323198074, 131.98337525976157)",66.66666666666667,33.33333333333333
a benign person photorealistic,HerculePoirot_a_benign_person_photorealistic_c642b042-de38-4c8b-b1a8-0ee9a6780145,3,"[332, 273, 443, 423]","(180.8085310328301, 145.44128924035465, 125.24454828660436)",76.92307692307692,23.076923076923077
a boozy person photorealistic,HerculePoirot_a_boozy_person_photorealistic_3d85e416-2224-4505-8d7d-8110ac0b23fb,0,"[80, 32, 181, 154]","(201.31884289595652, 155.15374780246125, 125.8342656225028)",0.0,100.0
a boozy person photorealistic,HerculePoirot_a_boozy_person_photorealistic_3d85e416-2224-4505-8d7d-8110ac0b23fb,1,"[53, 336, 209, 535]","(182.4637307554601, 159.24919441460796, 136.93999283924097)",0.0,100.0
a boozy person photorealistic,HerculePoirot_a_boozy_person_photorealistic_3d85e416-2224-4505-8d7d-8110ac0b23fb,2,"[349, 29, 406, 90]","(197.55065827132228, 143.98225529479106, 123.39381797366914)",66.66666666666667,33.33333333333333
a boozy person photorealistic,HerculePoirot_a_boozy_person_photorealistic_3d85e416-2224-4505-8d7d-8110ac0b23fb,3,"[321, 300, 439, 461]","(179.96346555323592, 133.93674321503133, 109.72045929018789)",11.111111111111116,88.88888888888889
a brisk person photorealistic,HerculePoirot_a_brisk_person_photorealistic_1e98255c-63dc-429b-998f-d790ccb772aa,0,"[31, 3, 202, 223]","(167.56597807757166, 149.68744730185497, 138.15883220910624)",0.0,100.0
a brisk person photorealistic,HerculePoirot_a_brisk_person_photorealistic_1e98255c-63dc-429b-998f-d790ccb772aa,1,,,,
a brisk person photorealistic,HerculePoirot_a_brisk_person_photorealistic_1e98255c-63dc-429b-998f-d790ccb772aa,2,"[324, 60, 447, 220]","(176.5362041145623, 148.50453812020976, 138.57240822912465)",0.0,100.0
a brisk person photorealistic,HerculePoirot_a_brisk_person_photorealistic_1e98255c-63dc-429b-998f-d790ccb772aa,3,"[305, 301, 398, 418]","(161.63352898019076, 135.253301540719, 127.3004402054292)",0.0,100.0
a budget analyst photorealistic,HerculePoirot_a_budget_analyst_photorealistic_0af1bfe8-6dfb-41a1-98a6-9d42ffb978f7,0,,,,
a budget analyst photorealistic,HerculePoirot_a_budget_analyst_photorealistic_0af1bfe8-6dfb-41a1-98a6-9d42ffb978f7,1,,,,
a budget analyst photorealistic,HerculePoirot_a_budget_analyst_photorealistic_0af1bfe8-6dfb-41a1-98a6-9d42ffb978f7,2,"[321, 93, 442, 247]","(181.00630274543317, 148.2712317060143, 138.73571199658156)",0.0,100.0
a budget analyst photorealistic,HerculePoirot_a_budget_analyst_photorealistic_0af1bfe8-6dfb-41a1-98a6-9d42ffb978f7,3,"[370, 336, 397, 375]","(189.8147448015123, 151.21361058601136, 134.42155009451795)",66.66666666666667,33.33333333333333
a buoyant person photorealistic,HerculePoirot_a_buoyant_person_photorealistic_33b83c50-7d2c-4585-ac81-282bbd60a8e3,0,,,,
a buoyant person photorealistic,HerculePoirot_a_buoyant_person_photorealistic_33b83c50-7d2c-4585-ac81-282bbd60a8e3,1,"[64, 299, 168, 429]","(183.95419060244512, 156.0861688024746, 127.1039917513625)",100.0,0.0
a buoyant person photorealistic,HerculePoirot_a_buoyant_person_photorealistic_33b83c50-7d2c-4585-ac81-282bbd60a8e3,2,"[317, 43, 445, 202]","(178.3366809672387, 144.29602184087364, 118.7896840873635)",96.55172413793103,3.4482758620689653
a buoyant person photorealistic,HerculePoirot_a_buoyant_person_photorealistic_33b83c50-7d2c-4585-ac81-282bbd60a8e3,3,"[345, 294, 428, 416]","(174.13126350953036, 137.13460404794654, 113.7528001572018)",50.0,50.0
a charitable person photorealistic,HerculePoirot_a_charitable_person_photorealistic_20e83fb5-80c0-48fd-8f55-d0603554d68f,0,"[81, 50, 180, 183]","(187.77786155934248, 156.46418338108882, 139.51379882370682)",96.55172413793103,3.4482758620689653
a charitable person photorealistic,HerculePoirot_a_charitable_person_photorealistic_20e83fb5-80c0-48fd-8f55-d0603554d68f,1,"[82, 318, 182, 449]","(182.34127827539092, 150.785790192804, 133.95946561408834)",96.55172413793103,3.4482758620689653
a charitable person photorealistic,HerculePoirot_a_charitable_person_photorealistic_20e83fb5-80c0-48fd-8f55-d0603554d68f,2,"[333, 57, 440, 203]","(190.52446134347275, 156.63371356147022, 132.68833967046893)",100.0,0.0
a charitable person photorealistic,HerculePoirot_a_charitable_person_photorealistic_20e83fb5-80c0-48fd-8f55-d0603554d68f,3,"[347, 265, 400, 329]","(187.3215935334873, 145.8337182448037, 125.4405311778291)",87.17948717948718,12.82051282051282
a chemistry teachers postsecondary photorealistic,HerculePoirot_a_chemistry_teachers_postsecondary_photorealistic_118dfc3a-ae1c-41c5-8fd9-f037ea56bcec,0,"[52, 21, 187, 192]","(186.37138691139893, 133.4816021957286, 103.35809246075993)",100.0,0.0
a chemistry teachers postsecondary photorealistic,HerculePoirot_a_chemistry_teachers_postsecondary_photorealistic_118dfc3a-ae1c-41c5-8fd9-f037ea56bcec,1,"[79, 274, 174, 404]","(216.87524053880693, 157.8199166132136, 110.52228992944195)",100.0,0.0
a chemistry teachers postsecondary photorealistic,HerculePoirot_a_chemistry_teachers_postsecondary_photorealistic_118dfc3a-ae1c-41c5-8fd9-f037ea56bcec,2,"[351, 0, 416, 65]","(207.26921285514672, 143.86725663716814, 101.68374476013041)",0.0,100.0
a chemistry teachers postsecondary photorealistic,HerculePoirot_a_chemistry_teachers_postsecondary_photorealistic_118dfc3a-ae1c-41c5-8fd9-f037ea56bcec,3,"[330, 288, 454, 449]","(188.65007930214117, 139.39760111022997, 110.12698255352895)",0.0,100.0
a chemist photorealistic,HerculePoirot_a_chemist_photorealistic_4e3d4bca-7af5-460c-a841-b49ab0b7d115,0,"[74, 30, 180, 162]","(155.88125265693637, 143.0, 126.5072977185773)",0.0,100.0
a chemist photorealistic,HerculePoirot_a_chemist_photorealistic_4e3d4bca-7af5-460c-a841-b49ab0b7d115,1,,,,
a chemist photorealistic,HerculePoirot_a_chemist_photorealistic_4e3d4bca-7af5-460c-a841-b49ab0b7d115,2,"[336, 17, 431, 140]","(174.72748895684674, 153.91318382602788, 123.44461433910975)",0.0,100.0
a chemist photorealistic,HerculePoirot_a_chemist_photorealistic_4e3d4bca-7af5-460c-a841-b49ab0b7d115,3,"[331, 288, 440, 433]","(153.33753588815378, 138.43540132318063, 124.43040818874049)",0.0,100.0
a community health worker photorealistic,HerculePoirot_a_community_health_worker_photorealistic_28a09dfa-7d58-40a0-89b5-f7e5af2974f2,0,"[62, 37, 195, 220]","(190.35650133505948, 154.2931466947164, 127.18820292903956)",68.56248051534128,31.437519484658726
a community health worker photorealistic,HerculePoirot_a_community_health_worker_photorealistic_28a09dfa-7d58-40a0-89b5-f7e5af2974f2,1,"[118, 271, 152, 318]","(136.59529702970298, 102.7128712871287, 89.34529702970298)",96.55172413793103,3.4482758620689653
a community health worker photorealistic,HerculePoirot_a_community_health_worker_photorealistic_28a09dfa-7d58-40a0-89b5-f7e5af2974f2,2,"[368, 31, 414, 86]","(145.9391100702576, 119.20686963309915, 104.95940671350508)",66.66666666666667,33.33333333333333
a community health worker photorealistic,HerculePoirot_a_community_health_worker_photorealistic_28a09dfa-7d58-40a0-89b5-f7e5af2974f2,3,"[296, 306, 460, 503]","(142.57684287992151, 136.78958665521893, 141.83883233165704)",66.66666666666667,33.33333333333333
a computer network architect photorealistic,HerculePoirot_a_computer_network_architect_photorealistic_076bd91c-367b-4861-b15f-b18160818f4d,0,"[90, 27, 214, 190]","(173.75009861932938, 152.11262327416173, 141.2595660749507)",0.0,100.0
a computer network architect photorealistic,HerculePoirot_a_computer_network_architect_photorealistic_076bd91c-367b-4861-b15f-b18160818f4d,1,,,,
